Sample_ID,Control,Control,Control,DSS,DSS,DSS,Control,DSS,RCJ,RCJ_plus_DSS,RCJ,RCJ,RCJ,RCJ_plus_DSS,RCJ_plus_DSS,RCJ_plus_DSS,Start
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|unclassified,1.13657,0.0,0.743417,23.1494,13.7987,9.42846,2.56865,14.0585,0.0,8.74335,2.42792,4.46416,0.989632,7.55296,8.07946,8.09809,3.27713
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),0.0,0.0,0.0,1.78607,23.8763,0.0,0.0,5.00193,0.0,0.725839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,8.42755,0.0,0.0,1.10282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|unclassified,0.0,0.0,0.0,1.77852,0.0,0.0,0.0,0.0,0.0,0.718969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6285: superpathway of fatty acids biosynthesis (E. coli),0.0,0.0,0.0,0.0,38.546,0.0,0.0,6.68808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,9.13115,0.0,0.0,1.15401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6305: putrescine biosynthesis IV,9.36342,2.14056,5.45378,14.4918,27.2668,5.24483,6.93572,18.2554,4.62913,5.56951,3.971,19.2744,6.36369,4.37717,2.99958,4.73109,2.47814
PWY-6305: putrescine biosynthesis IV|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,17.0529,0.0,0.0,2.9916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6305: putrescine biosynthesis IV|unclassified,5.18379,1.08405,2.84294,5.39689,0.0,0.0,3.61576,2.14732,2.57615,2.35813,2.05454,12.0028,3.69311,2.28446,1.05996,1.30421,1.26863
PWY-6317: galactose degradation I (Leloir pathway),137.174,57.7298,75.0926,84.4559,40.9211,38.8186,59.2466,67.2636,50.4959,92.2925,45.6081,78.0289,40.3478,124.188,128.122,94.7258,49.5566
PWY-6317: galactose degradation I (Leloir pathway)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,10.0251,0.0,0.0,0.620504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6317: galactose degradation I (Leloir pathway)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1,0.0,0.0,0.0,2.96962,0.0,0.0,0.0,0.0,0.430584,0.800711,0.0,1.39762,0.0,1.96724,4.686,2.91862,1.19285
PWY-6317: galactose degradation I (Leloir pathway)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4,0.0,0.915351,0.0,0.0,0.0,0.0,1.6617,0.630727,0.0,2.15972,1.22578,0.0,0.0,0.0,1.16484,0.0,0.782818
PWY-6317: galactose degradation I (Leloir pathway)|g__Lactobacillus.s__Lactobacillus_reuteri,1.42531,1.59291,1.00594,0.0,0.0,0.0,0.796416,1.09839,0.0,0.291934,0.0,0.0,0.0,0.663101,0.0,0.0,0.0
PWY-6317: galactose degradation I (Leloir pathway)|g__Romboutsia.s__Romboutsia_ilealis,0.0,0.0,0.0,0.674148,0.0,1.24344,0.0,1.04109,0.0,1.28874,0.0,0.0,0.0,0.380195,0.30191,0.0,0.0
PWY-6317: galactose degradation I (Leloir pathway)|unclassified,111.817,36.8048,55.6856,64.0485,18.8037,27.5679,42.4398,44.0581,33.1452,67.69,30.8468,61.9044,31.9215,100.52,93.6067,75.0254,36.5923
PWY-6353: purine nucleotides degradation II (aerobic),6.50422,8.76923,8.54587,12.5464,82.374,4.30018,5.96827,27.8959,5.34374,23.4394,1.30047,10.0923,5.81023,23.1397,25.4461,21.214,4.55626
PWY-6353: purine nucleotides degradation II (aerobic)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,14.8838,0.0,0.0,1.96487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6353: purine nucleotides degradation II (aerobic)|unclassified,5.38493,0.0732536,3.67853,3.39961,2.37298,0.0,1.13908,3.38595,1.66363,2.71365,0.0,4.58446,1.78979,8.76649,6.76265,5.6432,1.50138
PWY-6385: peptidoglycan biosynthesis III (mycobacteria),211.733,166.948,128.936,228.47,151.784,128.324,192.344,241.271,251.23,232.512,221.841,218.04,184.642,233.037,248.623,174.832,190.123
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Acetatifactor.s__Acetatifactor_muris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04376,0.0,0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Alistipes.s__Alistipes_indistinctus,0.0,0.0,0.0,0.783165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Alistipes.s__Alistipes_timonensis,0.0,0.0,0.0,0.0,4.46095,1.63893,0.0,2.68756,0.58944,2.87785,0.97876,0.0,0.0,0.457952,1.24849,4.14968,0.616718
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,0.822253,0.0,0.92726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_caecimuris,0.461535,1.49249,0.689361,8.27114,36.3629,2.67277,2.09983,29.4967,5.27396,29.9716,2.98119,2.3604,0.0,3.18748,9.34544,3.11177,1.55498
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_sartorii,1.02138,0.562803,0.0,16.4597,8.65949,7.73155,3.19123,18.9114,11.9869,11.6187,2.99148,0.0,0.0,6.12017,3.79649,6.87804,4.29498
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.279007,0.0,0.0,0.613422,0.0,3.17281,0.0,8.05281,1.28879,0.0,0.0,0.959416,1.08441,0.0,0.0,1.72633
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.128211,0.0,0.0,0.301306,0.0,2.06466,0.0,5.7161,0.830965,0.0,0.0,0.607186,0.622978,0.251594,0.0,1.12444
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,11.0428,0.0,0.0,0.969981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500,0.887243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.489,0.0,0.463302
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Helicobacter.s__Helicobacter_typhlonius,27.3697,44.1597,31.7534,28.2266,6.65981,14.9539,47.2649,24.1246,13.4355,39.5548,33.9883,29.8654,14.5921,23.4436,49.7193,18.3577,28.1825
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88632,0.0,1.43994,3.88091,1.77503,0.840371
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4,0.0,0.523999,0.0,0.0,0.0,0.812962,1.27567,0.930574,0.0,1.88294,0.995722,0.933731,0.0,0.0,0.904037,0.0,0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2,0.0,1.11193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11131,0.0,3.99082,0.0,0.0,0.0,0.728781
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1,0.0,0.0,0.879651,0.0,0.0,0.636542,0.0,0.0,1.74705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lactobacillus.s__Lactobacillus_reuteri,1.78506,1.57092,0.920961,0.0,0.0,0.0,0.582876,0.0,0.0,0.598495,0.0,0.0,0.0,0.688317,0.0,0.0,0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Oscillibacter.s__Oscillibacter_sp_1_3,0.0,0.0,0.0,0.963801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77052,0.0,0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Parabacteroides.s__Parabacteroides_distasonis,0.902821,1.26547,0.0,7.36605,0.885425,1.07031,2.74869,4.14231,4.80247,2.14614,1.46694,0.620381,2.67799,1.7333,0.924435,1.97478,2.2528
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Prevotella.s__Prevotella_sp_MGM2,1.02285,2.29025,0.848352,1.90324,6.88392,6.6535,9.64999,22.9793,35.327,3.2548,13.5215,12.3083,18.525,13.2095,2.14492,1.93947,6.84736
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Romboutsia.s__Romboutsia_ilealis,0.0,0.0,0.0,0.0,0.0,1.2599,0.0,0.0,0.0,0.851227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified,144.003,58.0338,48.774,108.523,45.9332,65.0058,65.1229,108.737,100.987,108.986,103.365,104.607,95.9825,122.818,119.011,108.609,79.2769
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),202.847,132.436,107.553,182.643,137.992,111.853,159.34,217.837,207.585,214.143,167.7,178.304,148.975,199.813,222.627,155.655,143.133
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Acetatifactor.s__Acetatifactor_muris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10939,0.0,0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,0.86947,0.0,0.978381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_caecimuris,0.535144,1.44333,0.708406,7.78525,35.7238,2.70778,1.97891,28.9256,5.35347,29.2869,2.90636,2.28241,0.794414,3.13256,8.84357,3.1492,1.4871
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_sartorii,0.974158,0.0,0.0,14.391,7.73386,7.11737,2.96975,17.6164,10.9028,10.1578,2.69274,0.0,0.0,5.26313,3.56611,6.19314,3.69976
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.0,0.0,0.0,0.0,0.0,2.68784,0.0,6.41404,1.04085,0.0,0.0,0.963776,0.901571,0.0,0.0,1.5355
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.0,0.0,0.0,0.0,0.0,1.9492,0.0,5.53663,0.788865,0.0,0.0,0.61105,0.515766,0.0,0.0,1.14096
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,1.80125,1.05902,0.32339,0.0,0.695308,1.62933,0.0,3.90182,2.84445,0.887344,2.22387,0.753983,2.68585,0.0,0.492696,0.0,0.926327
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,10.5442,0.0,0.0,0.88405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500,0.837094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35232,0.0,0.476315
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Helicobacter.s__Helicobacter_typhlonius,25.47,40.5694,29.3778,26.0134,6.17269,13.5448,43.2744,22.2266,12.4003,36.8885,32.0179,27.6958,13.9476,22.1529,46.5162,16.2537,26.177
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541964,0.0,1.06814,0.0,1.57123,4.49055,2.14217,0.938388
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4,0.0,0.600162,0.0,0.0,0.0,0.868032,1.31709,1.015,0.478756,1.89836,1.07798,1.01839,0.0,0.0,0.977636,0.0,0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2,0.0,1.14539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20394,0.0,3.96907,0.0,0.0,0.0,0.770782
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1,0.0,0.0,0.936206,0.0,0.0,0.677794,0.0,0.0,1.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lactobacillus.s__Lactobacillus_intestinalis,3.04689,2.0558,0.697872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lactobacillus.s__Lactobacillus_johnsonii,3.52683,2.92873,1.22483,0.0,0.0,0.0,1.1191,0.710574,1.90907,0.511495,0.0,1.00017,0.704317,1.14099,0.0,0.0,0.733816
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lactobacillus.s__Lactobacillus_murinus,0.827661,1.39316,0.0,0.0,1.56748,0.0,0.0,0.690916,0.0,0.739895,0.0,0.0,0.0,0.0,0.0,0.0,0.413477
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lactobacillus.s__Lactobacillus_reuteri,2.11309,1.5306,0.964664,0.0,0.0,0.0,0.53622,0.0,0.0,0.651143,0.0,0.0,0.0,0.656802,0.0,0.0,0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Oscillibacter.s__Oscillibacter_sp_1_3,0.0,0.0,0.0,1.16068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25618,0.0,0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Parabacteroides.s__Parabacteroides_distasonis,0.584044,0.978923,0.0,7.35895,0.870754,0.0,2.60514,3.76246,3.81927,2.2917,1.50298,0.659612,2.63067,1.59141,0.839102,2.07652,2.29801
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Prevotella.s__Prevotella_sp_MGM2,0.987521,2.00708,0.69645,1.97723,6.92063,5.42997,9.55306,22.6602,34.1743,2.91399,12.8149,12.2353,17.1569,13.1888,2.06799,1.99343,6.374
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Romboutsia.s__Romboutsia_ilealis,0.0,0.0,0.0,0.0,0.0,1.18978,0.0,0.0,0.0,1.08799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|unclassified,137.043,45.4025,46.3006,76.603,36.7301,59.5467,58.6813,84.0987,68.3024,102.415,64.1853,98.4872,70.976,114.218,110.007,97.1427,61.5697
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),231.743,164.86,130.082,228.801,152.885,130.274,187.096,239.527,259.033,231.354,221.091,233.557,186.156,240.62,255.296,171.761,192.636
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Acetatifactor.s__Acetatifactor_muris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09274,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_indistinctus,0.0,0.0,0.0,0.843225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_timonensis,0.0,0.0,0.0,0.0,4.29058,1.6279,0.0,2.6234,0.538314,2.6485,1.09493,0.0,0.0,0.437847,1.19929,4.10784,0.662687
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,1.07887,0.415906,0.973916,0.0,0.0,0.0,0.381557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_caecimuris,0.550511,1.55599,0.848196,8.81181,37.2441,3.4577,2.64361,30.6166,5.77568,31.9297,3.14612,2.48075,0.836276,3.72177,9.65432,3.65842,1.97419
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_sartorii,1.00095,0.5078,0.0,15.6026,7.87928,7.21599,2.96109,18.1815,11.3014,10.9684,2.91583,0.0,0.0,5.65549,3.68557,6.42722,3.99685
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.266162,0.0,0.0,0.63455,0.0,3.11121,0.0,7.81431,1.23226,0.0,0.0,1.0862,1.02712,0.0,0.0,1.68502
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.263191,0.0,0.0,0.282576,0.0,2.62371,0.0,6.42615,0.881877,0.0,0.0,0.654105,0.626264,0.335002,0.0,1.27068
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,1.81613,1.00053,0.303558,0.0,0.627277,1.26992,0.0,3.80845,2.87268,0.837679,2.18424,0.737729,2.66217,0.0,0.433592,0.0,0.928794
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_sp_ASF502,0.0,0.0,0.0,0.0,0.0,0.607926,0.0,0.0,0.0,0.522295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Dorea.s__Dorea_sp_5_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654136,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,10.9415,0.0,0.0,0.860759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500,0.967072,0.430461,0.604154,0.0,0.0,0.698831,0.708507,0.0,0.0,0.0,0.0,0.564205,0.0,0.0,1.46667,0.0,0.478427
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,10.4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,2.40538,0.0,0.0,0.0,1.00516,0.0,0.0,0.0,0.0,0.0,2.33938,8.21715,0.0,0.816123
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Helicobacter.s__Helicobacter_typhlonius,25.5978,40.6671,29.3326,26.1666,6.09683,13.8757,43.3786,22.3196,12.4833,36.8119,31.6513,27.698,13.5839,21.7447,46.001,16.7638,25.9036
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1,0.0,0.0,0.0,2.40917,0.0,0.0,0.0,0.0,0.539166,0.532795,0.0,1.16232,0.0,1.66579,4.32657,2.06568,0.952901
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4,0.259962,0.543014,0.0,0.0,0.0,0.990944,1.36662,1.03563,0.471035,2.00425,1.17026,0.946129,0.0,0.0,0.989777,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2,0.0,1.26762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27083,0.0,4.09441,0.0,0.0,0.0,0.934397
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,1.28146,0.0,0.742279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1,0.0,0.0,0.890052,0.0,0.0,0.673241,0.0,0.0,1.7657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_intestinalis,2.90999,1.90233,0.665591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_johnsonii,3.39137,2.98687,1.22906,0.0,0.0,0.0,1.04859,0.661955,1.6771,0.483688,0.0,0.948378,0.69981,1.11043,0.0,0.0,0.643238
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,0.813648,1.33932,0.0,0.0,1.50589,0.0,0.0,0.68557,0.0,0.643959,0.0,0.0,0.0,0.0,0.0,0.0,0.377541
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,1.93086,1.45422,0.933294,0.0,0.0,0.0,0.537029,0.0,0.0,0.582855,0.0,0.0,0.0,0.676569,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Mucispirillum.s__Mucispirillum_schaedleri,1.74663,1.89873,6.09933,3.18593,1.65513,2.4315,3.75316,0.60229,2.55397,2.36751,5.8485,7.56821,1.2521,12.4062,9.23988,4.34769,3.79234
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Muribaculum.s__Muribaculum_intestinale,2.71482,7.27331,1.53752,6.95072,2.93522,0.0,6.75653,1.55316,16.8225,1.04466,22.2682,2.7914,20.568,4.43281,1.58592,0.822237,9.99095
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Oscillibacter.s__Oscillibacter_sp_1_3,0.58863,0.0,0.0,1.17761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13687,2.38929,1.18454,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Parabacteroides.s__Parabacteroides_distasonis,0.923386,1.26839,0.0,7.40916,0.990612,1.10966,2.73259,4.44837,4.8586,2.37297,1.76316,0.681683,3.28396,1.84728,0.914524,2.03542,2.33085
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_sp_MGM2,1.17627,2.33169,0.881015,2.14781,7.10251,6.50904,9.86955,23.9595,35.4514,3.18223,13.5087,12.5752,18.6729,13.7367,2.17963,1.96494,7.00954
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Romboutsia.s__Romboutsia_ilealis,0.0,0.0,0.0,0.775605,0.0,1.21428,0.0,0.782746,0.0,1.06962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified,157.4,74.5957,68.4423,115.635,55.5338,81.1637,84.3427,109.387,114.326,118.246,116.205,150.997,95.91,148.131,130.377,111.557,100.005
PWY-6415: L-ascorbate biosynthesis V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6415: L-ascorbate biosynthesis V|unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85304,0.0,0.0
